Player,Position,Year_Recruited,Stars,Team,Team_Played_For,Year_Played,TD
Kirk Merritt,APB,2015,4,Arkansas State,ARST,2015,7
Kirk Merritt,WR,2018,3,Arkansas State,ARST,2018,7
Adonis Thomas,OLB,2015,4,Toledo,TOL,2015,8
Adonis Thomas,OLB,2015,4,Toledo,TOL,2015,12
Adonis Thomas,ILB,2016,3,Toledo,TOL,2015,8
Adonis Thomas,ILB,2016,3,Toledo,TOL,2015,12
Ryan Davis,WR,2015,4,Auburn,AUB,2015,5
Ryan Davis,WR,2015,4,Auburn,AUB,2015,1
DeShon Elliott,S,2015,4,Texas,TEX,2015,2
Blake Lynch,WR,2015,4,Kansas State,KSST,2015,0
Miles Boykin,WR,2015,4,Notre Dame,ND,2015,8
Ronnie Harrison,S,2015,4,Alabama,ALA,2015,0
Jaquan Johnson,S,2015,4,Miami,MIA,2015,1
JaMycal Hasty,APB,2015,4,Baylor,BAY,2015,4
JaMycal Hasty,APB,2015,4,Baylor,BAY,2015,0
Bryce Love,APB,2015,4,Stanford,STAN,2015,19
Bryce Love,APB,2015,4,Stanford,STAN,2015,0
Brett Rypien,PRO,2015,4,Boise State,BSU,2015,20
Brett Rypien,PRO,2015,4,Boise State,BSU,2015,24
Brett Rypien,PRO,2015,4,Boise State,BSU,2015,16
Brett Rypien,PRO,2015,4,Boise State,BSU,2015,30
Jaylinn Hawkins,WR,2015,4,California,CAL,2015,0
Joe Burrow,DUAL,2015,4,LSU,LSU,2015,16
Kyle Shurmur,PRO,2015,4,Vanderbilt,VAN,2015,9
Kyle Shurmur,PRO,2015,4,Vanderbilt,VAN,2015,26
Kyle Shurmur,PRO,2015,4,Vanderbilt,VAN,2015,24
Josh Adams,RB,2015,4,Notre Dame,ND,2015,6
Josh Adams,RB,2015,4,Notre Dame,ND,2015,5
Josh Adams,RB,2015,4,Notre Dame,ND,2015,9
David Dowell,S,2015,4,Michigan State,MSU,2015,0
Carlton Davis,CB,2015,4,Auburn,AUB,2015,0
D.J. Moore,WR,2015,3,Maryland,MD,2015,8
Shelton Johnson,SDE,2015,3,Wisconsin,WISC,2015,0
Justin Reid,S,2015,3,Stanford,STAN,2015,0
Brian Lewerke,PRO,2015,3,Michigan State,MSU,2015,20
Brian Lewerke,PRO,2015,3,Michigan State,MSU,2015,8
Myles Gaskin,RB,2015,3,Washington,WASH,2015,14
Myles Gaskin,RB,2015,3,Washington,WASH,2015,10
Myles Gaskin,RB,2015,3,Washington,WASH,2015,21
Myles Gaskin,RB,2015,3,Washington,WASH,2015,0
Lamar Jackson,DUAL,2015,3,Louisville,LOU,2015,12
Lamar Jackson,DUAL,2015,3,Louisville,LOU,2015,30
Lamar Jackson,DUAL,2015,3,Louisville,LOU,2015,27
Lamar Jackson,DUAL,2015,3,Louisville,LOU,2015,11
Lamar Jackson,DUAL,2015,3,Louisville,LOU,2015,21
Lamar Jackson,DUAL,2015,3,Louisville,LOU,2015,18
Lamar Jackson,DUAL,2015,3,Louisville,LOU,2015,0
Lamar Jackson,S,2015,4,Louisville,LOU,2015,12
Lamar Jackson,S,2015,4,Louisville,LOU,2015,30
Lamar Jackson,S,2015,4,Louisville,LOU,2015,27
Lamar Jackson,S,2015,4,Louisville,LOU,2015,11
Lamar Jackson,S,2015,4,Louisville,LOU,2015,21
Lamar Jackson,S,2015,4,Louisville,LOU,2015,18
Lamar Jackson,S,2015,4,Louisville,LOU,2015,0
Jarrison Stewart,WR,2015,3,TCU,TCU,2015,0
Ugo Amadi,CB,2015,3,Oregon,ORE,2015,0
Kelly Bryant,DUAL,2015,3,Clemson,CLEM,2015,13
Mike Hughes,CB,2015,3,Central Florida,UCF,2015,1
Mike Hughes,CB,2016,3,Central Florida,UCF,2015,1
Jaelan Austin,WR,2015,3,TCU,TCU,2015,0
Duke Shelley,CB,2015,3,Kansas State,KSST,2015,0
James Morgan,PRO,2015,3,Bowling Green,BGSU,2015,16
James Morgan,PRO,2015,3,Florida International,FIU,2015,26
Felton Davis III,WR,2015,3,Michigan State,MSU,2015,9
Karan Higdon,RB,2015,3,Michigan,MICH,2015,11
David Sills V,PRO,2015,3,West Virginia,WVU,2015,18
David Sills V,PRO,2015,3,West Virginia,WVU,2015,15
David Sills V,PRO,2015,3,West Virginia,WVU,2015,0
Chason Virgil,PRO,2015,3,Fresno State,FRES,2015,13
Ross Bowers,PRO,2015,3,California,CAL,2015,18
Tavares Martin Jr.,WR,2015,3,Washington State,WSU,2015,7
Tavares Martin Jr.,WR,2015,3,Washington State,WSU,2015,9
Keke Coutee,ATH,2015,3,Texas Tech,TTU,2015,10
James Proche,WR,2015,3,SMU,SMU,2015,6
James Proche,WR,2015,3,SMU,SMU,2015,12
John Kelly,ATH,2015,3,Tennessee,TENN,2015,9
John Kelly,ILB,2018,2,Tennessee,TENN,2018,9
Rawleigh Williams III,RB,2015,3,Arkansas,ARK,2015,12
Bryce Perkins,DUAL,2015,3,Virginia,UVA,2015,25
Bryce Perkins,DUAL,2018,3,Virginia,UVA,2018,25
Flynn Nagel,WR,2015,3,Northwestern,NW,2015,2
JJ Arcega-Whiteside,WR,2015,3,Stanford,STAN,2015,14
Alex Delton,DUAL,2015,3,Kansas State,KSST,2015,2
Alex Delton,DUAL,2015,3,Kansas State,KSST,2015,0
Eric Dungey,DUAL,2015,3,Syracuse,SYR,2015,15
Eric Dungey,DUAL,2015,3,Syracuse,SYR,2015,14
Eric Dungey,DUAL,2015,3,Syracuse,SYR,2015,18
Mark McLaurin,S,2015,3,Mississippi State,MSST,2015,0
Juan Thornhill,ATH,2015,3,Virginia,UVA,2015,0
Deontay Burnett,WR,2015,3,USC,USC,2015,7
Deontay Burnett,WR,2015,3,USC,USC,2015,9
Kareem Orr,CB,2015,3,Arizona State,AZST,2015,1
Ryan Williams,RB,2015,3,Memphis,MEM,2015,13
Ryan Williams,RB,2015,3,Virginia Tech,VT,2015,21
Ryan Williams,DT,2020,3,Memphis,MEM,2020,13
Ryan Williams,DT,2020,3,Virginia Tech,VT,2020,21
Ryan Willis,PRO,2015,3,Kansas,KAN,2015,9
Ryan Willis,PRO,2015,3,Virginia Tech,VT,2015,24
Ty Johnson,RB,2015,3,Maryland,MD,2015,6
Ty Johnson,RB,2015,3,Maryland,MD,2015,5
Cam Hilton,S,2015,3,Missouri,MIZZ,2015,0
Elijah Sindelar,PRO,2015,3,Purdue,PUR,2015,18
Sheldrick Redwine,CB,2015,3,Miami,MIA,2015,0
Shun Brown,CB,2015,3,Arizona,ARIZ,2015,6
Ben Hicks,PRO,2015,3,SMU,SMU,2015,19
Ben Hicks,PRO,2015,3,SMU,SMU,2015,33
Justin Crawford,RB,2015,3,West Virginia,WVU,2015,4
Justin Crawford,RB,2015,3,West Virginia,WVU,2015,7
Cameron Green,WR,2015,3,Northwestern,NW,2015,4
Olamide Zaccheaus,ATH,2015,3,Virginia,UVA,2015,5
Olamide Zaccheaus,ATH,2015,3,Virginia,UVA,2015,9
Kahlil Lewis,WR,2015,3,Cincinnati,CINN,2015,7
Kahlil Lewis,WR,2015,3,Cincinnati,CINN,2015,9
Kanawai Noa,WR,2015,3,California,CAL,2015,4
Jalen McCleskey,ATH,2015,3,Oklahoma State,OKST,2015,7
Jalen McCleskey,ATH,2015,3,Oklahoma State,OKST,2015,1
Jalen McCleskey,ATH,2015,3,Oklahoma State,OKST,2015,0
A.D. Miller,WR,2015,3,Oklahoma,OKLA,2015,0
Justin Yoon,K,2015,3,Notre Dame,ND,2015,0
Jalen Thompson,CB,2015,3,South Alabama,USA,2015,1
Jalen Thompson,CB,2015,3,Washington State,WSU,2015,0
Jalen Thompson,CB,2015,3,Washington State,USA,2015,1
KaVontae Turpin,WR,2015,3,TCU,TCU,2015,0
Andre Baccellia,WR,2015,3,Washington,WASH,2015,0
Riley Neal,PRO,2015,3,Ball State,BALL,2015,16
Riley Neal,PRO,2015,3,Ball State,BALL,2015,13
Riley Neal,PRO,2015,3,Ball State,BALL,2015,11
Jonathan Giles,ATH,2015,3,Texas Tech,TTU,2015,13
Jonathan Crawford,S,2015,3,Indiana,IND,2015,0
Mike Bell,CB,2015,3,Fresno State,FRES,2015,0
Titus Davis,SDE,2015,3,Central Michigan,CMU,2015,8
Titus Davis,SDE,2015,3,Central Michigan,CMU,2015,13
TaQuon Marshall,APB,2015,3,Georgia Tech,GT,2015,17
TaQuon Marshall,APB,2015,3,Georgia Tech,GT,2015,0
Jaire Alexander,CB,2015,3,Louisville,LOU,2015,0
Chandler Jones,OG,2015,3,San Jose State,SJSU,2015,15
Chandler Jones,OG,2015,3,San Jose State,SJSU,2015,1
Chandler Jones,OG,2015,3,San Jose State,SJSU,2015,2
Chandler Jones,OG,2015,3,San Jose State,SJSU,2015,0
Chandler Jones,CB,2018,3,San Jose State,SJSU,2018,15
Chandler Jones,CB,2018,3,San Jose State,SJSU,2018,1
Chandler Jones,CB,2018,3,San Jose State,SJSU,2018,2
Chandler Jones,CB,2018,3,San Jose State,SJSU,2018,0
Rashad Fenton,CB,2015,3,South Carolina,SCAR,2015,0
Dameon Baber,S,2015,3,Nevada,NEV,2015,0
Steven Montez,PRO,2015,3,Colorado,COL,2015,18
Steven Montez,PRO,2015,3,Colorado,COL,2015,19
Alex Barnes,RB,2015,3,Kansas State,KSST,2015,7
Alex Barnes,RB,2015,3,Kansas State,KSST,2015,12
Alex Barnes,RB,2015,3,Kansas State,KSST,2015,0
Markus Bailey,OLB,2015,3,Purdue,PUR,2015,0
Kyle Sweet,WR,2015,3,Washington State,WSU,2015,2
Alex Hornibrook,PRO,2015,3,Wisconsin,WISC,2015,25
Derrick Baity,CB,2015,3,Kentucky,KY,2015,0
D.J. Brown,APB,2015,3,Northern Illinois,NIU,2015,5
D.J. Brown,CB,2016,3,Northern Illinois,NIU,2015,5
Jaylen Smith,WR,2015,3,Louisville,LOU,2015,7
Jaylen Smith,DT,2020,3,Louisville,LOU,2020,7
Jaylen Smith,WR,2020,3,Louisville,LOU,2020,7
Adonis Alexander,S,2015,3,Virginia Tech,VT,2015,0
Nathan Elliott,DUAL,2015,3,North Carolina,UNC,2015,11
Jalen Young,CB,2015,3,Florida Atlantic,FAU,2015,0
Austin Brown,ATH,2015,3,UAB,UAB,2015,15
Austin Brown,PRO,2019,2,UAB,UAB,2019,15
Austin Brown,S,2021,3,UAB,UAB,2020,15
Isaiah Zuber,WR,2015,3,Kansas State,KSST,2015,0
Andy Isabella,ATH,2015,3,UMass,MASS,2015,7
Andy Isabella,ATH,2015,3,UMass,MASS,2015,10
Andy Isabella,ATH,2015,3,UMass,MASS,2015,13
Gary Jennings,WR,2015,3,West Virginia,WVU,2015,1
Gary Jennings,WR,2015,3,West Virginia,WVU,2015,0
Jared Rice,TE,2015,3,Fresno State,FRES,2015,3
Chase Litton,PRO,2015,3,Marshall,MRSH,2015,23
Chase Litton,PRO,2015,3,Marshall,MRSH,2015,24
Chase Litton,PRO,2015,3,Marshall,MRSH,2015,25
Levi Brown,OG,2015,3,Troy,TROY,2015,23
Levi Brown,ATH,2016,2,Troy,TROY,2015,23
Christopher Fredrick,S,2015,3,Syracuse,SYR,2015,0
Markell Jones,RB,2015,3,Purdue,PUR,2015,10
Ryan Pulley,CB,2015,3,Arkansas,ARK,2015,0
Deondre Douglas,ATH,2015,3,Troy,TROY,2015,6
Dakari Monroe,CB,2015,3,San Jose State,SJSU,2015,1
James Gilbert,RB,2015,3,Ball State,BALL,2015,12
Austin Seibert,K,2015,3,Oklahoma,OKLA,2015,0
Tyree Jackson,DUAL,2015,3,Buffalo,BUFF,2015,9
Tyree Jackson,DUAL,2015,3,Buffalo,BUFF,2015,12
Tyree Jackson,DUAL,2015,3,Buffalo,BUFF,2015,28
Tyree Jackson,SDE,2016,3,Buffalo,BUFF,2015,9
Tyree Jackson,SDE,2016,3,Buffalo,BUFF,2015,12
Tyree Jackson,SDE,2016,3,Buffalo,BUFF,2015,28
Kevin Johnson,DUAL,2015,3,Wake Forest,WF,2015,0
Kevin Johnson,WR,2018,2,Wake Forest,WF,2018,0
Lukas Denis,CB,2015,3,Boston College,BC,2015,0
Shelton Lewis,CB,2015,3,Florida Atlantic,FAU,2015,0
Daniel LaCamera,K,2015,3,Texas A&M,TAMU,2015,0
Ryan Agnew,DUAL,2015,3,San Diego State,SDSU,2015,10
Jhavonte Dean,CB,2015,3,Miami,MIA,2015,0
Jhavonte Dean,CB,2016,4,Miami,MIA,2015,0
Demetrius Flannigan-Fowles,S,2015,3,Arizona,ARIZ,2015,0
Jon Wassink,PRO,2015,3,Western Michigan,WMU,2015,16
Britain Covey,APB,2015,3,Utah,UTAH,2015,1
Jessie Bates,S,2015,3,Wake Forest,WF,2015,2
KirVonte Benson,RB,2015,3,Georgia Tech,GT,2015,6
Ryquell Armstead,RB,2015,3,Temple,TEM,2015,14
Seth Collins,DUAL,2015,3,Texas Tech,TTU,2015,0
Michael Ojemudia,OLB,2015,3,Iowa,IOWA,2015,0
Rodrigo Blankenship,K,2015,3,Georgia,UGA,2015,0
Gardner Minshew,PRO,2015,3,East Carolina,ECU,2015,16
Gardner Minshew,PRO,2015,3,Washington State,WSU,2015,38
John Williams,DT,2015,3,East Carolina,ECU,2015,1
John Williams,DT,2015,3,East Carolina,ECU,2015,10
John Williams,WR,2015,3,East Carolina,ECU,2015,1
John Williams,WR,2015,3,East Carolina,ECU,2015,10
John Williams,WR,2015,2,East Carolina,ECU,2015,1
John Williams,WR,2015,2,East Carolina,ECU,2015,10
John Williams,OT,2020,3,East Carolina,ECU,2020,1
John Williams,OT,2020,3,East Carolina,ECU,2020,10
Josh Love,PRO,2015,3,San Jose State,SJSU,2015,14
Darrell Henderson,RB,2015,3,Memphis,MEM,2015,9
Carter Stanley,PRO,2015,3,Kansas,KAN,2015,0
Desmond Franklin,ATH,2015,3,Appalachian State,APST,2015,1
Jakobi Meyers,DUAL,2015,3,NC State,NCST,2015,5
Jakobi Meyers,DUAL,2015,3,NC State,NCST,2015,4
Cameron Lewis,WR,2015,3,Buffalo,BUFF,2015,0
Cameron Lewis,S,2015,3,Buffalo,BUFF,2015,0
Stevie Artigue,K,2015,3,Louisiana,LA,2015,0
Tyler Davis,PRO,2015,3,Penn State,PSU,2015,0
Tyler Davis,OC,2015,1,Penn State,PSU,2015,0
Tyler Davis,DT,2019,4,Penn State,PSU,2019,0
Jawuan Harris,WR,2015,3,Rutgers,RUT,2015,0
Wesley Fields,RB,2015,3,Georgia Southern,GSU,2015,5
Caleb Wilson,PRO,2015,3,UCLA,UCLA,2015,4
Caleb Wilson,ILB,2015,2,UCLA,UCLA,2015,4
Steven Sims Jr.,WR,2015,3,Kansas,KAN,2015,7
Steven Sims Jr.,WR,2015,3,Kansas,KAN,2015,6
Steven Sims Jr.,WR,2015,3,Kansas,KAN,2015,0
Darius Anderson,OT,2015,2,TCU,TCU,2015,3
Darius Anderson,OT,2015,2,TCU,TCU,2015,0
Darius Anderson,RB,2015,3,TCU,TCU,2015,3
Darius Anderson,RB,2015,3,TCU,TCU,2015,0
Darius Anderson,DT,2015,3,TCU,TCU,2015,3
Darius Anderson,DT,2015,3,TCU,TCU,2015,0
Darius Anderson,WR,2015,2,TCU,TCU,2015,3
Darius Anderson,WR,2015,2,TCU,TCU,2015,0
Montre Hartage,CB,2015,2,Northwestern,NW,2015,0
Andrew Hicks,ATH,2015,2,Kansas State,KSST,2015,0
Damion Willis,WR,2015,2,Troy,TROY,2015,10
Damion Willis,WR,2016,2,Troy,TROY,2015,10
Warren Wand,APB,2015,2,Arkansas State,ARST,2015,7
D.J. Williams,CB,2015,2,Arkansas,ARK,2015,4
D.J. Williams,CB,2018,3,Arkansas,ARK,2018,4
D.J. Williams,RB,2019,4,Arkansas,ARK,2019,4
Scott Miller,WR,2015,2,Bowling Green,BGSU,2015,10
Scott Miller,WR,2015,2,Bowling Green,BGSU,2015,4
Scott Miller,WR,2015,2,Bowling Green,BGSU,2015,9
Austin Parker,P,2015,2,Duke,DUKE,2015,0
Austin Parker,ILB,2015,2,Duke,DUKE,2015,0
Nate Brooks,CB,2015,2,North Texas,UNT,2015,0
Antonio Hull,ATH,2015,2,Wyoming,WYO,2015,0
Richard King,SDE,2015,2,Army,ARMY,2015,0
Josh Oliver,TE,2015,2,San Jose State,SJSU,2015,4
Jameson Vest,K,2015,2,Toledo,TOL,2015,0
Louie Zervos,K,2015,2,Ohio,OHIO,2015,0
Daniel Jones,DUAL,2015,2,Duke,DUKE,2015,16
Daniel Jones,DUAL,2015,2,Duke,DUKE,2015,14
Daniel Jones,DUAL,2015,2,Duke,DUKE,2015,22
Josh Williams,K,2015,2,SMU,SMU,2015,0
Josh Williams,RB,2019,2,SMU,SMU,2019,0
Hakeem Butler,WR,2015,2,Iowa State,IAST,2015,9
Hakeem Butler,WR,2015,2,Iowa State,IAST,2015,0
Jamari Bozeman,S,2015,2,Bowling Green,BGSU,2015,0
Cedarius Rookard,S,2015,2,Troy,TROY,2015,0
Penny Hart,ATH,2015,2,Georgia State,GAST,2015,8
Javin White,S,2015,2,UNLV,UNLV,2015,0
Jeremiah Booker,WR,2015,2,Kansas,KAN,2015,0
Braeden West,APB,2015,2,SMU,SMU,2015,6
Lee Moses,CB,2015,2,UMass,MASS,2015,1
Lee Moses,CB,2015,2,UMass,MASS,2015,0
Justin Hunter,OT,2015,2,Tennessee,TENN,2015,9
Andrew Wingard,S,2015,2,Wyoming,WYO,2015,0
Jonathan Song,K,2015,2,TCU,TCU,2015,0
Del'Shawn Phillips,OLB,2015,2,Illinois,ILL,2015,0
Tae Hayes,CB,2015,2,Appalachian State,APST,2015,0
Lexington Thomas,RB,2015,2,UNLV,UNLV,2015,17
Lexington Thomas,RB,2015,2,UNLV,UNLV,2015,0
Cole Murphy,RB,2015,2,Syracuse,SYR,2015,0
Cole Murphy,ATH,2016,2,Syracuse,SYR,2015,0
Arion Worthman,ATH,2015,2,Air Force,AF,2015,13
Brison Williams,OLB,2015,2,South Carolina,SCAR,2015,2
Jamarius Way,WR,2015,2,South Alabama,USA,2015,8
Vaughnte Dorsey,ATH,2015,2,Texas Tech,TTU,2015,0
Vaughnte Dorsey,S,2016,3,Texas Tech,TTU,2015,0
Emmanuel Reed,RB,2015,2,Buffalo,BUFF,2015,9
De'Andre Montgomery,S,2015,2,Miami (OH),MIOH,2015,1
Marc Walton,CB,2015,2,Ball State,BALL,2015,0
Cassius Grady,CB,2015,2,UT San Antonio,UTSA,2015,0
Bennett Moehring,K,2015,2,Navy,NAVY,2015,0
Andy Davidson,ILB,2015,2,Army,ARMY,2015,12
Michael Rubino,K,2015,2,Appalachian State,APST,2015,0
Marcus Childers,PRO,2015,2,Northern Illinois,NIU,2015,16
Marcus Childers,PRO,2015,2,Northern Illinois,NIU,2015,15
David Pindell,PRO,2015,2,UConn,CONN,2015,19
David Pindell,PRO,2016,3,UConn,CONN,2015,19
Rasul Douglas,CB,2015,4,West Virginia,WVU,2015,1
Shalom Luani,S,2015,3,Washington State,WSU,2015,1
Shalom Luani,S,2015,3,Washington State,WSU,2015,0
Kenny Potter,DUAL,2015,3,San Jose State,SJSU,2015,15
Kenny Potter,DUAL,2015,3,San Jose State,SJSU,2015,16
Paul Harris,APB,2015,3,Hawaii,HAW,2015,6
Ka'Raun White,WR,2015,2,West Virginia,WVU,2015,12
Mondo Williams,CB,2015,2,Appalachian State,APST,2015,0
Richard McQuarley,RB,2015,2,New Mexico,UNM,2015,0
Jalen Rountree,CB,2015,2,Troy,TROY,2015,0
Jimmy Camacho,K,2015,2,Fresno State,FRES,2015,0
Marquis Young,RB,2015,3,UMass,MASS,2015,7
Marquis Young,RB,2015,3,UMass,MASS,2015,4
Marquis Young,RB,2015,3,UMass,MASS,2015,9
Greg Little,OT,2015,5,North Carolina,UNC,2015,5
Shea Patterson,PRO,2015,5,Ole Miss,MISS,2015,17
Shea Patterson,PRO,2015,5,Michigan,MICH,2015,22
Jacob Eason,PRO,2015,5,Georgia,UGA,2015,16
Mack Wilson,OLB,2015,5,Alabama,ALA,2015,1
Tyler Vaughns,WR,2015,4,USC,USC,2015,5
Tyler Vaughns,WR,2015,4,USC,USC,2015,6
A.J. Brown,WR,2015,4,Ole Miss,MISS,2015,11
A.J. Brown,WR,2015,4,Ole Miss,MISS,2015,6
Devin Duvernay,WR,2015,4,Texas,TEX,2015,0
Chauncey Gardner-Johnson,CB,2015,4,Florida,FLA,2015,2
N'Keal Harry,WR,2015,4,Arizona State,AZST,2015,5
N'Keal Harry,WR,2015,4,Arizona State,AZST,2015,8
N'Keal Harry,WR,2015,4,Arizona State,AZST,2015,9
Feleipe Franks,PRO,2015,4,Florida,FLA,2015,24
Trayvon Mullen,CB,2015,4,Clemson,CLEM,2015,0
Jarrett Guarantano,DUAL,2015,4,Tennessee,TENN,2015,12
Dwayne Haskins,PRO,2015,4,Ohio State,OSU,2015,49
Byron Murphy,CB,2015,4,Washington,WASH,2015,0
Byron Murphy,CB,2015,4,Washington,WASH,2015,1
